nivel,familia,ciclo,municipio,tipo_centro,codigo_centro,centro,modalidad,turno
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Leganés,Público,28038306,IES SIGLO XXI,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28030976,IES LAS MUSAS,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28031014,IES MORATALAZ,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Móstoles,Público,28040003,IES BENJAMIN RUA,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Parla,Público,28030216,IES HUMANEJOS,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,San Fernando de Henares,Público,28038616,IES JAIME FERRAN CLUA,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Sanidad Alcalá de Henares,Público,28000522,IES ANTONIO MACHADO,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,(SAN302) 1º de C.F.G.S. (Dietética) (Pres.) Diurno Alcalá de Henares,Público,28000522,IES ANTONIO MACHADO,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Algete,Público,28040611,IES AL-SATT,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Fuenlabrada,Público,28039803,IES SALVADOR ALLENDE,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Getafe,Público,28042632,IES ICARO,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Madrid,Público,28022724,IES CIUDAD ESCOLAR,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Madrid,Público,28038355,IES MIRASIERRA,,
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Ciempozuelos,Concertado,28002208,CPR FPE SAN JUAN DE DIOS,,
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Madrid,Público,28031002,IES LEONARDO DA VINCI,General,Vespertino
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Madrid,Público,28038355,IES MIRASIERRA,General,Vespertino
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Valdemoro,Público,28038926,IES VILLA DE VALDEMORO,General,Vespertino
Grado Superior,"Madera, mueble y corcho",Imagen para el diagnóstico y medicina nuclear,Ciempozuelos,Concertado,28002208,CPR FPE SAN JUAN DE DIOS,,
Grado Superior,"Madera, mueble y corcho",Radioterapia y Dosimetría,Pozuelo de Alarcón,Público,28040775,"IES SAN JUAN DE LA CRUZ 19,94",,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Leganés,Público,28038306,IES SIGLO XXI,General,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28030976,IES LAS MUSAS,General,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28031014,IES MORATALAZ,General,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Móstoles,Público,28040003,IES BENJAMIN RUA,General,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,San Fernando de Henares,Público,28038616,IES JAIME FERRAN CLUA,General,
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Alcorcón,Público,28030241,IES PRADO DE SANTO DOMINGO,,
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Colmenarejo,Público,28046558,IES GREGORIO PECES-BARBA,General,Diurno
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Madrid,Público,28022724,IES CIUDAD ESCOLAR,General,Diurno
Grado Superior,"Madera, mueble y corcho",Documentación y administración sanitarias,Madrid,Público,28038355,IES MIRASIERRA,General,Diurno
Grado Superior,"Madera, mueble y corcho",Higiene Bucodental,Madrid,Público,28030976,IES LAS MUSAS,,
Grado Superior,"Madera, mueble y corcho",Higiene Bucodental,Madrid,Público,28037028,"IES ROSA CHACEL 20,63",,
Grado Superior,"Madera, mueble y corcho",Higiene Bucodental,San Sebastián de los Reyes,Público,28043028,IES JUAN DE MAIRENA,,
Grado Superior,"Madera, mueble y corcho",Higiene Bucodental,Valdemoro,Público,28038926,IES VILLA DE VALDEMORO,,
Grado Superior,"Madera, mueble y corcho",Audiología protésica,Móstoles,Público,28040003,IES BENJAMIN RUA,,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28031014,IES MORATALAZ,Intensivo,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,(SAN302) 1º de C.F.G.S. (Dietética) (Pres.) Vespertino Arganda del Rey,Público,28036981,IES LA POVEDA,Intensivo,
Grado Superior,"Madera, mueble y corcho",Laboratorio clínico y biomédico,Madrid,Público,28038355,IES MIRASIERRA,Intensivo,
Grado Superior,"Madera, mueble y corcho",Lab. clín. y bioméd. y anatom. patológ. y,Móstoles,Público,28040003,IES BENJAMIN RUA,,
Grado Superior,"Madera, mueble y corcho",Imagen para el diagnóstico y medicina nuclear,Pozuelo de Alarcón,Público,28040775,IES SAN JUAN DE LA CRUZ 15,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Alcobendas,Público,28038070,IES VIRGEN DE LA PAZ,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Alcorcón,Público,28038100,IES LUIS BUÑUEL,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Collado Villalba,Público,28002415,IES JAIME FERRAN,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Coslada,Público,28042607,IES LUIS BRAILLE,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Getafe,Público,28003304,IES ALARNES,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Leganés,Público,28039864,IES JULIO VERNE,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28020715,IES PIO BAROJA,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28022724,IES CIUDAD ESCOLAR,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28030991,CP IFP BARRIO DE BILBAO,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28039891,IES VILLABLANCA,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28013863,CPR INF-PRI-SEC LA SALLE,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28019300,CPR ES MARIA INMACULADA,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Móstoles,Público,28023194,IES FELIPE TRIGO,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Valdemorillo,Público,28045839,IES VALMAYOR,,
Grado Superior,"Madera, mueble y corcho",Educación Infantil,Madrid,Público,28020570,IES SAN BLAS,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Alcobendas,Público,28038070,IES VIRGEN DE LA PAZ,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Collado Villalba,Público,28002415,IES JAIME FERRAN,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Getafe,Público,28003304,IES ALARNES,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Leganés,Público,28039864,IES JULIO VERNE,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28020570,IES SAN BLAS,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28020715,IES PIO BAROJA,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28022724,IES CIUDAD ESCOLAR,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28030991,"CP IFP BARRIO DE BILBAO 16,81",,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28032481,IES CIUDAD DE JAEN,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28037028,IES ROSA CHACEL,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Móstoles,Público,28023194,IES FELIPE TRIGO,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Ciempozuelos,Concertado,28002208,CPR FPE SAN JUAN DE DIOS,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Coslada,Público,28042607,IES LUIS BRAILLE,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28030991,CP IFP BARRIO DE BILBAO,,
Grado Superior,Servicios socioculturales y a la,Integración Social,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,Servicios socioculturales y a la,Mediación comunicativa,Madrid,Público,28020715,IES PIO BAROJA,,
Grado Superior,Servicios socioculturales y a la,Mediación comunicativa,Móstoles,Público,28023194,IES FELIPE TRIGO,,
Grado Superior,Servicios socioculturales y a la,Formación para la movilidad segura y sostenible,Alcalá de Henares,Público,28000522,IES ANTONIO MACHADO,,
Grado Superior,Servicios socioculturales y a la,Formación para la movilidad segura y sostenible,Madrid,Público,28022724,IES CIUDAD ESCOLAR,General,Diurno
Grado Superior,Servicios socioculturales y a la,Formación para la movilidad segura y sostenible,Móstoles,Público,28023194,IES FELIPE TRIGO,General,Diurno
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Alcorcón,Público,28038100,IES LUIS BUÑUEL,,
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Getafe,Público,28003304,IES ALARNES,,
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Leganés,Público,28039864,IES JULIO VERNE,,
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Madrid,Público,28030991,CP IFP BARRIO DE BILBAO,,
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,Servicios socioculturales y a la,Educación Infantil,Madrid,Público,28039891,IES VILLABLANCA,,
Grado Superior,Servicios socioculturales y a la,Animación sociocultural y turística,Getafe,Público,28003304,IES ALARNES,General,
Grado Superior,Servicios socioculturales y a la,Animación sociocultural y turística,Leganés,Público,28039864,IES JULIO VERNE,General,
Grado Superior,Servicios socioculturales y a la,Animación sociocultural y turística,Madrid,Público,28022724,IES CIUDAD ESCOLAR,General,
Grado Superior,Servicios socioculturales y a la,Animación sociocultural y turística,Madrid,Público,28030991,CP IFP BARRIO DE BILBAO,General,
Grado Superior,Servicios socioculturales y a la,Animación sociocultural y turística,Móstoles,Público,28023194,IES FELIPE TRIGO,General,
Grado Superior,Servicios socioculturales y a la,Promoción de igualdad de género,Leganés,Público,28003882,IES JOSE DE CHURRIGUERA,General,
Grado Superior,Servicios socioculturales y a la,Promoción de igualdad de género,Madrid,Público,28030991,CP IFP BARRIO DE BILBAO,General,
Grado Superior,"Textil, confección y piel",Patronaje y moda,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,"Textil, confección y piel",Vestuario a medida y de espectáculos,Madrid,Público,28018368,IES SANTA ENGRACIA,General,
Grado Superior,"Textil, confección y piel",Vestuario a medida y de espectáculos,Madrid,Público,28031002,IES LEONARDO DA VINCI,General,
Grado Superior,"Textil, confección y piel",Automoción,Alcobendas,Público,28038070,IES VIRGEN DE LA PAZ,,
Grado Superior,"Textil, confección y piel",Automoción,Arganda del Rey,Público,28036981,IES LA POVEDA,,
Grado Superior,"Textil, confección y piel",Automoción,Getafe,Público,28003304,IES ALARNES,,
Grado Superior,"Textil, confección y piel",Automoción,Leganés,Público,28003894,IES LUIS VIVES,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28019971,IES BARAJAS,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28020341,IES VIRGEN DE LA PALOMA,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28020570,IES SAN BLAS,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28020703,IES ENRIQUE TIERNO GALVAN,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28020727,IES PARQUE ALUCHE,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28021008,IES VISTA ALEGRE,,
Grado Superior,"Textil, confección y piel",Automoción,Madrid,Público,28039891,IES VILLABLANCA,,
Grado Superior,"Textil, confección y piel",Automoción,Móstoles,Público,28023194,IES FELIPE TRIGO,,
Grado Superior,"Textil, confección y piel",Automoción,Parla,Público,28030216,IES HUMANEJOS,,
Grado Superior,"Textil, confección y piel",Automoción,Torrejón de Ardoz,Público,28025014,IES ISAAC PERAL,,
Grado Superior,Transporte y mantenimiento de,Automoción,Leganés,Público,28003894,IES LUIS VIVES,,
Grado Superior,Transporte y mantenimiento de,Automoción,Madrid,Público,28019351,IES SAN FERNANDO,,
Grado Superior,Transporte y mantenimiento de,Automoción,Madrid,Público,28019971,IES BARAJAS,,
Grado Superior,Transporte y mantenimiento de,Automoción,Madrid,Público,28020341,IES VIRGEN DE LA PALOMA,,
Grado Superior,Transporte y mantenimiento de,Automoción,Móstoles,Público,28023194,IES FELIPE TRIGO,,
Grado Superior,Transporte y mantenimiento de,Manten Aerom Aviones con Motor de Turbina,Madrid,Público,28019971,IES BARAJAS,,
Grado Superior,Transporte y mantenimiento de,Manten Sist Elect y aviónicos en Aeronaves,Madrid,Público,28019971,IES BARAJAS,,
Grado Superior,Transporte y mantenimiento de,Prevención de Riesgos Profesionales,Seguridad y medio ambiente Alcalá de Henares,Público,28000522,IES ANTONIO MACHADO,General,
Grado Superior,Transporte y mantenimiento de,Prevención de Riesgos Profesionales,Móstoles,Público,28040003,IES BENJAMIN RUA,General,
Grado Superior,Transporte y mantenimiento de,Química y salud ambiental,Madrid,Público,28020341,IES VIRGEN DE LA PALOMA,,
Grado Superior,Transporte y mantenimiento de,Química y salud ambiental,Madrid,Público,28031002,IES LEONARDO DA VINCI,,
Grado Superior,Transporte y mantenimiento de,Química y salud ambiental,Móstoles,Público,28040003,IES BENJAMIN RUA,,
Grado Superior,Transporte y mantenimiento de,Prevención de Riesgos Profesionales,Madrid,Público,28020341,IES VIRGEN DE LA PALOMA,Intensivo,
